strategy_code,future_id,region,time_period,difference_variable,variable_value_baseline,variable_value_pathway,difference_value,variable,value
PFLO:ALL,0,morocco,14,pop_improved_rural,36969.0436253931,35249.553224211915,-1719.4904011811814,cb:wali:technical_cost:sanitation:imp_rural,117097.29632043844
PFLO:ALL,0,morocco,15,pop_improved_rural,36188.9394421354,33664.12971361429,-2524.8097285211115,cb:wali:technical_cost:sanitation:imp_rural,171939.54251228768
PFLO:ALL,0,morocco,16,pop_improved_rural,35392.50861701581,32100.182234037507,-3292.3263829783027,cb:wali:technical_cost:sanitation:imp_rural,224207.4266808224
PFLO:ALL,0,morocco,17,pop_improved_rural,34580.010120927785,30559.078711517446,-4020.9314094103393,cb:wali:technical_cost:sanitation:imp_rural,273825.4289808441
PFLO:ALL,0,morocco,18,pop_improved_rural,33751.8165416997,29042.26074518339,-4709.55579651631,cb:wali:technical_cost:sanitation:imp_rural,320720.7497427607
PFLO:ALL,0,morocco,19,pop_improved_rural,32908.38012254056,27551.201963057105,-5357.178159483457,cb:wali:technical_cost:sanitation:imp_rural,364823.8326608234
PFLO:ALL,0,morocco,20,pop_improved_rural,32050.17148044358,26087.348879430767,-5962.822601012813,cb:wali:technical_cost:sanitation:imp_rural,406068.2191289725
PFLO:ALL,0,morocco,21,pop_improved_rural,31177.711519673823,24652.143992300134,-6525.567527373689,cb:wali:technical_cost:sanitation:imp_rural,444391.14861414814
PFLO:ALL,0,morocco,22,pop_improved_rural,30291.538416708645,23246.99459886929,-7044.543817839356,cb:wali:technical_cost:sanitation:imp_rural,479733.4339948601
PFLO:ALL,0,morocco,23,pop_improved_rural,29392.16260553667,21873.237287841162,-7518.925317695506,cb:wali:technical_cost:sanitation:imp_rural,512038.8141350639
PFLO:ALL,0,morocco,24,pop_improved_rural,28480.11084586322,20532.172935389648,-7947.937910473571,cb:wali:technical_cost:sanitation:imp_rural,541254.5717032502
PFLO:ALL,0,morocco,25,pop_improved_rural,27555.893363126983,19225.041881251233,-8330.85148187575,cb:wali:technical_cost:sanitation:imp_rural,567330.9859157385
PFLO:ALL,0,morocco,26,pop_improved_rural,26620.016837417726,17953.03461128162,-8666.982226136108,cb:wali:technical_cost:sanitation:imp_rural,590221.4895998689
PFLO:ALL,0,morocco,27,pop_improved_rural,25672.989039701755,16717.295188642955,-8955.6938510588,cb:wali:technical_cost:sanitation:imp_rural,609882.7512571042
PFLO:ALL,0,morocco,28,pop_improved_rural,24715.284346218592,15518.899473207017,-9196.384873011575,cb:wali:technical_cost:sanitation:imp_rural,626273.8098520882
PFLO:ALL,0,morocco,29,pop_improved_rural,23747.395496296875,14358.890300086447,-9388.505196210428,cb:wali:technical_cost:sanitation:imp_rural,639357.2038619301
PFLO:ALL,0,morocco,30,pop_improved_rural,22769.782952152174,13238.245902413986,-9531.537049738188,cb:wali:technical_cost:sanitation:imp_rural,649097.6730871706
PFLO:ALL,0,morocco,31,pop_improved_rural,21782.866941904806,12157.879223388702,-9624.987718516104,cb:wali:technical_cost:sanitation:imp_rural,655461.6636309467
PFLO:ALL,0,morocco,32,pop_improved_rural,20786.902826929763,11118.575930683306,-9668.326896246457,cb:wali:technical_cost:sanitation:imp_rural,658413.0616343836
PFLO:ALL,0,morocco,33,pop_improved_rural,19782.1791868636,10121.114932813856,-9661.064254049743,cb:wali:technical_cost:sanitation:imp_rural,657918.4757007874
PFLO:ALL,0,morocco,34,pop_improved_rural,18768.93869896736,9166.225876239829,-9602.71282272753,cb:wali:technical_cost:sanitation:imp_rural,653944.7432277447
PFLO:ALL,0,morocco,35,pop_improved_rural,17747.35247044206,8254.582544391591,-9492.769926050469,cb:wali:technical_cost:sanitation:imp_rural,646457.6319640368
PFLO:ALL,0,morocco,36,pop_improved_rural,17747.35247044206,7841.853417171984,-9905.499053270076,cb:wali:technical_cost:sanitation:imp_rural,674564.4855276921
PFLO:ALL,0,morocco,37,pop_improved_rural,17747.35247044206,7429.124289952432,-10318.228180489627,cb:wali:technical_cost:sanitation:imp_rural,702671.3390913435
PFLO:ALL,0,morocco,38,pop_improved_rural,17747.35247044206,7016.395162732824,-10730.957307709235,cb:wali:technical_cost:sanitation:imp_rural,730778.1926549989
PFLO:ALL,0,morocco,39,pop_improved_rural,17747.35247044206,6603.666035513273,-11143.686434928786,cb:wali:technical_cost:sanitation:imp_rural,758885.0462186503
PFLO:ALL,0,morocco,40,pop_improved_rural,17747.35247044206,6190.936908293666,-11556.415562148393,cb:wali:technical_cost:sanitation:imp_rural,786991.8997823055
PFLO:ALL,0,morocco,41,pop_improved_rural,17747.35247044206,5778.207781074114,-11969.144689367946,cb:wali:technical_cost:sanitation:imp_rural,815098.753345957
PFLO:ALL,0,morocco,42,pop_improved_rural,17747.35247044206,5365.478653854562,-12381.873816587497,cb:wali:technical_cost:sanitation:imp_rural,843205.6069096085
PFLO:ALL,0,morocco,43,pop_improved_rural,17747.35247044206,4952.749526634954,-12794.602943807105,cb:wali:technical_cost:sanitation:imp_rural,871312.4604732638
PFLO:ALL,0,morocco,44,pop_improved_rural,17747.35247044206,4540.020399415347,-13207.332071026713,cb:wali:technical_cost:sanitation:imp_rural,899419.314036919
PFLO:ALL,0,morocco,45,pop_improved_rural,17747.35247044206,4127.2912721957955,-13620.061198246265,cb:wali:technical_cost:sanitation:imp_rural,927526.1676005706
PFLO:ALL,0,morocco,46,pop_improved_rural,17747.35247044206,3714.5621449761884,-14032.79032546587,cb:wali:technical_cost:sanitation:imp_rural,955633.0211642256
PFLO:ALL,0,morocco,47,pop_improved_rural,17747.35247044206,3301.8330177566363,-14445.519452685423,cb:wali:technical_cost:sanitation:imp_rural,983739.8747278772
PFLO:ALL,0,morocco,48,pop_improved_rural,17747.35247044206,2889.103890537029,-14858.24857990503,cb:wali:technical_cost:sanitation:imp_rural,1011846.7282915325
PFLO:ALL,0,morocco,49,pop_improved_rural,17747.35247044206,2476.374763317422,-15270.977707124637,cb:wali:technical_cost:sanitation:imp_rural,1039953.5818551877
PFLO:ALL,0,morocco,50,pop_improved_rural,17747.35247044206,2063.64563609787,-15683.70683434419,cb:wali:technical_cost:sanitation:imp_rural,1068060.4354188393
PFLO:ALL,0,morocco,51,pop_improved_rural,17747.35247044206,1650.916508878263,-16096.435961563797,cb:wali:technical_cost:sanitation:imp_rural,1096167.2889824945
PFLO:ALL,0,morocco,52,pop_improved_rural,17747.35247044206,1238.1873816586995,-16509.16508878336,cb:wali:technical_cost:sanitation:imp_rural,1124274.1425461466
PFLO:ALL,0,morocco,53,pop_improved_rural,17747.35247044206,825.4582544391513,-16921.894216002907,cb:wali:technical_cost:sanitation:imp_rural,1152380.9961097979
PFLO:ALL,0,morocco,54,pop_improved_rural,17747.35247044206,412.72912721954816,-17334.623343222513,cb:wali:technical_cost:sanitation:imp_rural,1180487.849673453
PFLO:ALL,0,morocco,55,pop_improved_rural,17747.35247044206,0.0,-17747.35247044206,cb:wali:technical_cost:sanitation:imp_rural,1208594.7032371042
PFLO:ALL,0,morocco,7,pop_safelymanaged_rural,603187.1676970478,603187.1676970478,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:ALL,0,morocco,8,pop_safelymanaged_rural,593605.4050118568,593605.4050118568,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:ALL,0,morocco,9,pop_safelymanaged_rural,583793.2576962233,583793.2576962233,0.0,cb:wali:technical_cost:sanitation:safeman_rural,0.0
PFLO:ALL,0,morocco,10,pop_safelymanaged_rural,573749.7608646309,573749.7608646309,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:ALL,0,morocco,11,pop_safelymanaged_rural,563483.2554436676,563483.2554436676,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:ALL,0,morocco,12,pop_safelymanaged_rural,552982.960705028,552982.960705028,0.0,cb:wali:technical_cost:sanitation:safeman_rural,-0.0
PFLO:ALL,0,morocco,13,pop_safelymanaged_rural,542246.3404813976,556985.6526019858,14739.312120588263,cb:wali:technical_cost:sanitation:safeman_rural,-1504883.7675120616
PFLO:ALL,0,morocco,14,pop_safelymanaged_rural,531272.3875447924,560154.4249380578,28882.037393265404,cb:wali:technical_cost:sanitation:safeman_rural,-2948856.0178523976
PFLO:ALL,0,morocco,15,pop_safelymanaged_rural,520061.7158224565,562470.5882069367,42408.8723844802,cb:wali:technical_cost:sanitation:safeman_rural,-4329945.870455428
PFLO:ALL,0,morocco,16,pop_safelymanaged_rural,508616.4182306919,563917.1594495418,55300.7412188499,cb:wali:technical_cost:sanitation:safeman_rural,-5646205.678444575
PFLO:ALL,0,morocco,17,pop_safelymanaged_rural,496940.2163719903,564479.23330548,67539.01693348971,cb:wali:technical_cost:sanitation:safeman_rural,-6895733.628909299
PFLO:ALL,0,morocco,18,pop_safelymanaged_rural,485038.4646078859,564144.2081044602,79105.74349657423,cb:wali:technical_cost:sanitation:safeman_rural,-8076696.4110002285
PFLO:ALL,0,morocco,19,pop_safelymanaged_rural,472917.6620064056,562901.4268580767,89983.76485167112,cb:wali:technical_cost:sanitation:safeman_rural,-9187342.39135562
PFLO:ALL,0,morocco,20,pop_safelymanaged_rural,460584.5716803886,560741.2606700832,100156.68898969464,cb:wali:technical_cost:sanitation:safeman_rural,-10225997.945847822
PFLO:ALL,0,morocco,21,pop_safelymanaged_rural,448046.6794078114,557655.7154387345,109609.03603092313,cb:wali:technical_cost:sanitation:safeman_rural,-11191082.57875725
PFLO:ALL,0,morocco,22,pop_safelymanaged_rural,435311.71918106347,553637.9266583349,118326.20747727144,cb:wali:technical_cost:sanitation:safeman_rural,-12081105.783429414
PFLO:ALL,0,morocco,23,pop_safelymanaged_rural,422387.02631253685,548681.3528372366,126294.32652469975,cb:wali:technical_cost:sanitation:safeman_rural,-12894650.738171844
PFLO:ALL,0,morocco,24,pop_safelymanaged_rural,409280.1707271973,542780.5611754206,133500.39044822333,cb:wali:technical_cost:sanitation:safeman_rural,-13630389.8647636
PFLO:ALL,0,morocco,25,pop_safelymanaged_rural,395998.48474042065,535930.6203615335,139932.13562111283,cb:wali:technical_cost:sanitation:safeman_rural,-14287071.046915619
PFLO:ALL,0,morocco,26,pop_safelymanaged_rural,382549.24971830705,528127.3259728119,145578.07625450485,cb:wali:technical_cost:sanitation:safeman_rural,-14863521.585584944
PFLO:ALL,0,morocco,27,pop_safelymanaged_rural,368939.76270365616,519367.2873419152,150427.52463825903,cb:wali:technical_cost:sanitation:safeman_rural,-15358650.265566247
PFLO:ALL,0,morocco,28,pop_safelymanaged_rural,355176.84083244577,509647.2185692102,154470.37773676444,cb:wali:technical_cost:sanitation:safeman_rural,-15771425.566923648
PFLO:ALL,0,morocco,29,pop_safelymanaged_rural,341267.5651317702,498964.9608006049,157697.39566883468,cb:wali:technical_cost:sanitation:safeman_rural,-16100904.09778802
PFLO:ALL,0,morocco,30,pop_safelymanaged_rural,327218.5527828344,487318.4342923454,160099.88150951103,cb:wali:technical_cost:sanitation:safeman_rural,-16346197.902121076
PFLO:ALL,0,morocco,31,pop_safelymanaged_rural,313035.8427732588,474705.40196646965,161669.55919321085,cb:wali:technical_cost:sanitation:safeman_rural,-16506461.993626827
PFLO:ALL,0,morocco,32,pop_safelymanaged_rural,298723.104834096,461120.6260740512,162397.5212399552,cb:wali:technical_cost:sanitation:safeman_rural,-16580786.918599427
PFLO:ALL,0,morocco,33,pop_safelymanaged_rural,284284.48606728535,446560.01773209876,162275.5316648134,cb:wali:technical_cost:sanitation:safeman_rural,-16568331.782977447
PFLO:ALL,0,morocco,34,pop_safelymanaged_rural,269723.4739238189,431018.88483876374,161295.41091494483,cb:wali:technical_cost:sanitation:safeman_rural,-16468261.454415867
PFLO:ALL,0,morocco,35,pop_safelymanaged_rural,255042.52734020972,414491.2429489343,159448.7156087246,cb:wali:technical_cost:sanitation:safeman_rural,-16279713.86365078
PFLO:ALL,0,morocco,36,pop_safelymanaged_rural,255042.52734020972,421423.7958014878,166381.2684612781,cb:wali:technical_cost:sanitation:safeman_rural,-16987527.50989649
PFLO:ALL,0,morocco,37,pop_safelymanaged_rural,255042.52734020972,428356.3486540413,173313.82131383158,cb:wali:technical_cost:sanitation:safeman_rural,-17695341.1561422
PFLO:ALL,0,morocco,38,pop_safelymanaged_rural,255042.52734020972,435288.90150659427,180246.37416638454,cb:wali:technical_cost:sanitation:safeman_rural,-18403154.80238786
PFLO:ALL,0,morocco,39,pop_safelymanaged_rural,255042.52734020972,442221.45435914776,187178.92701893803,cb:wali:technical_cost:sanitation:safeman_rural,-19110968.448633574
PFLO:ALL,0,morocco,40,pop_safelymanaged_rural,255042.52734020972,449154.0072117008,194111.47987149106,cb:wali:technical_cost:sanitation:safeman_rural,-19818782.094879236
PFLO:ALL,0,morocco,41,pop_safelymanaged_rural,255042.52734020972,456086.56006425427,201044.03272404455,cb:wali:technical_cost:sanitation:safeman_rural,-20526595.741124947
PFLO:ALL,0,morocco,42,pop_safelymanaged_rural,255042.52734020972,463019.11291680724,207976.5855765975,cb:wali:technical_cost:sanitation:safeman_rural,-21234409.387370605
PFLO:ALL,0,morocco,43,pop_safelymanaged_rural,255042.52734020972,469951.6657693607,214909.138429151,cb:wali:technical_cost:sanitation:safeman_rural,-21942223.033616316
PFLO:ALL,0,morocco,44,pop_safelymanaged_rural,255042.52734020972,476884.21862191363,221841.6912817039,cb:wali:technical_cost:sanitation:safeman_rural,-22650036.679861967
PFLO:ALL,0,morocco,45,pop_safelymanaged_rural,255042.52734020972,483816.7714744672,228774.24413425746,cb:wali:technical_cost:sanitation:safeman_rural,-23357850.326107685
PFLO:ALL,0,morocco,46,pop_safelymanaged_rural,255042.52734020972,490749.3243270201,235706.79698681037,cb:wali:technical_cost:sanitation:safeman_rural,-24065663.972353335
PFLO:ALL,0,morocco,47,pop_safelymanaged_rural,255042.52734020972,497681.87717957364,242639.34983936392,cb:wali:technical_cost:sanitation:safeman_rural,-24773477.618599053
PFLO:ALL,0,morocco,48,pop_safelymanaged_rural,255042.52734020972,504614.43003212713,249571.9026919174,cb:wali:technical_cost:sanitation:safeman_rural,-25481291.264844764
PFLO:ALL,0,morocco,49,pop_safelymanaged_rural,255042.52734020972,511546.9828846801,256504.45554447037,cb:wali:technical_cost:sanitation:safeman_rural,-26189104.911090422
PFLO:ALL,0,morocco,50,pop_safelymanaged_rural,255042.52734020972,518479.53573723364,263437.0083970239,cb:wali:technical_cost:sanitation:safeman_rural,-26896918.557336137
PFLO:ALL,0,morocco,51,pop_safelymanaged_rural,255042.52734020972,525412.0885897866,270369.56124957686,cb:wali:technical_cost:sanitation:safeman_rural,-27604732.203581795
PFLO:ALL,0,morocco,52,pop_safelymanaged_rural,255042.52734020972,532344.6414423401,277302.1141021304,cb:wali:technical_cost:sanitation:safeman_rural,-28312545.849827513
PFLO:ALL,0,morocco,53,pop_safelymanaged_rural,255042.52734020972,539277.1942948931,284234.6669546834,cb:wali:technical_cost:sanitation:safeman_rural,-29020359.49607317
PFLO:ALL,0,morocco,54,pop_safelymanaged_rural,255042.52734020972,546209.7471474466,291167.2198072369,cb:wali:technical_cost:sanitation:safeman_rural,-29728173.14231889
PFLO:ALL,0,morocco,55,pop_safelymanaged_rural,255042.52734020972,553142.2999999995,298099.77265978977,cb:wali:technical_cost:sanitation:safeman_rural,-30435986.788564533
PFLO:ALL,0,morocco,7,pop_unimproved_urban,761187.8184696318,761187.8184696318,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:ALL,0,morocco,8,pop_unimproved_urban,772928.007961702,772928.007961702,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:ALL,0,morocco,9,pop_unimproved_urban,784699.970968863,784699.970968863,0.0,cb:wali:technical_cost:sanitation:unimp_urban,0.0
PFLO:ALL,0,morocco,10,pop_unimproved_urban,796496.7475665119,796496.7475665119,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:ALL,0,morocco,11,pop_unimproved_urban,808323.989485071,808323.989485071,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:ALL,0,morocco,12,pop_unimproved_urban,820159.9670098781,820159.9670098781,0.0,cb:wali:technical_cost:sanitation:unimp_urban,-0.0
PFLO:ALL,0,morocco,13,pop_unimproved_urban,831992.7922026073,812644.1226165006,-19348.66958610667,cb:wali:technical_cost:sanitation:unimp_urban,125766.35230969335
PFLO:ALL,0,morocco,14,pop_unimproved_urban,843811.5988426226,804564.5477336642,-39247.05110895843,cb:wali:technical_cost:sanitation:unimp_urban,255105.8322082298
PFLO:ALL,0,morocco,15,pop_unimproved_urban,855606.9350597291,795913.42796254,-59693.5070971892,cb:wali:technical_cost:sanitation:unimp_urban,388007.7961317298
PFLO:ALL,0,morocco,16,pop_unimproved_urban,867370.8305907183,786685.1719311143,-80685.65865960403,cb:wali:technical_cost:sanitation:unimp_urban,524456.7812874261
PFLO:ALL,0,morocco,17,pop_unimproved_urban,879097.3803479747,776876.7547261153,-102220.62562185945,cb:wali:technical_cost:sanitation:unimp_urban,664434.0665420864
PFLO:ALL,0,morocco,18,pop_unimproved_urban,890783.1787512937,766487.8514836697,-124295.32726762397,cb:wali:technical_cost:sanitation:unimp_urban,807919.6272395558
PFLO:ALL,0,morocco,19,pop_unimproved_urban,902426.8962298222,755520.1921924085,-146906.7040374137,cb:wali:technical_cost:sanitation:unimp_urban,954893.576243189
PFLO:ALL,0,morocco,20,pop_unimproved_urban,914027.9508145616,743976.2390351079,-170051.71177945368,cb:wali:technical_cost:sanitation:unimp_urban,1105336.126566449
PFLO:ALL,0,morocco,21,pop_unimproved_urban,925587.5999482719,731859.9627497965,-193727.63719847542,cb:wali:technical_cost:sanitation:unimp_urban,1259229.6417900901
PFLO:ALL,0,morocco,22,pop_unimproved_urban,937108.2924232979,719176.1313946247,-217932.16102867317,cb:wali:technical_cost:sanitation:unimp_urban,1416559.0466863755
PFLO:ALL,0,morocco,23,pop_unimproved_urban,948592.4475118135,705929.2632646067,-242663.18424720678,cb:wali:technical_cost:sanitation:unimp_urban,1577310.6976068441
PFLO:ALL,0,morocco,24,pop_unimproved_urban,960043.9003997036,692124.6723811835,-267919.22801852017,cb:wali:technical_cost:sanitation:unimp_urban,1741474.9821203812
PFLO:ALL,0,morocco,25,pop_unimproved_urban,971467.034940772,677767.6987958853,-293699.3361448867,cb:wali:technical_cost:sanitation:unimp_urban,1909045.6849417635
